,REG,Week,HVO,Diesel,CLASS,miles,GB,IE,AT,BE,DE,DK,ES,FR,IT,NL,NO,PT,SE,CH,LU,PL,HR,SI,fuel,mpg
488,truck18,40,0.0,960.87,HGV,1645.7159090909092,60.05965909090909,0.0,0.0,0.0,1219.775,0.0,0.0,0.0,0.0,365.88125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.87,7.786248542632294
489,truck18,41,0.0,1366.57,HGV,1962.0261363636364,0.0,0.0,0.0,0.0,1331.4,0.0,0.0,0.0,0.0,630.6261363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.57,6.526959759296169
490,truck18,42,0.0,755.62,HGV,1558.3414772727274,137.60000000000002,0.0,0.0,0.0,204.4,210.0,0.0,0.0,0.0,107.4,0.0,0.0,898.9414772727273,0.0,0.0,0.0,0.0,0.0,755.62,9.375559946024156
491,truck18,43,0.0,460.03999999999996,HGV,1523.5357954545455,145.6,0.0,0.0,178.9,238.6,130.9,0.0,0.0,0.0,602.2727272727273,0.0,0.0,63.7,0.0,163.56306818181818,0.0,0.0,0.0,460.03999999999996,15.05549700973384
492,truck18,44,0.0,390.01,HGV,1129.4090909090908,9.7,0.0,0.0,0.0,540.2369318181818,0.0,0.0,0.0,366.1721590909091,0.0,0.0,0.0,0.0,213.3,0.0,0.0,0.0,0.0,390.01,13.16477878539245
493,truck18,45,0.0,710.0799999999999,HGV,1371.2113636363636,410.90681818181815,0.0,0.0,0.0,584.7,0.0,0.0,0.0,172.1,203.50454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0799999999999,8.778799949461522
494,truck18,46,0.0,836.39,HGV,1791.894318181818,0.0,0.0,0.0,0.0,120.3,221.70000000000002,0.0,0.0,0.0,194.70000000000002,0.0,0.0,1255.194318181818,0.0,0.0,0.0,0.0,0.0,836.39,9.739610517752702
495,truck18,47,0.0,464.12,HGV,1478.5000000000002,14.9,0.0,0.0,0.0,249.70000000000002,299.6,0.0,0.0,0.0,194.7,0.0,0.0,719.6,0.0,0.0,0.0,0.0,0.0,464.12,14.482017721709905
496,truck18,48,0.0,710.04,HGV,1674.806818181818,0.0,0.0,0.0,0.0,366.2113636363636,482.8,0.0,0.0,0.0,71.0,0.0,0.0,754.7954545454545,0.0,0.0,0.0,0.0,0.0,710.04,10.723089583781453
497,truck18,49,0.0,485.16999999999996,HGV,976.3710227272728,69.16477272727272,0.0,0.0,0.0,758.8000000000001,0.0,0.0,0.0,0.0,148.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.16999999999996,9.148691268442459
498,truck18,50,0.0,773.69,HGV,1433.0375000000001,73.5375,0.0,0.0,0.0,329.0,214.3,0.0,0.0,0.0,0.0,0.0,0.0,816.2,0.0,0.0,0.0,0.0,0.0,773.69,8.420320087341183
499,truck18,51,0.0,851.14,HGV,1649.8,0.0,0.0,0.0,0.0,195.0,291.1,0.0,0.0,0.0,250.7,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,851.14,8.81187499353808
500,truck19,1,0.0,265.04,HGV,1032.559659090909,58.40113636363637,0.0,0.0,0.0,730.9727272727273,0.0,0.0,0.0,0.0,243.18579545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.04,17.71094604813081
501,truck19,2,0.0,938.8199999999999,HGV,1507.95,140.5,0.0,0.0,92.0,306.8,148.60000000000002,0.0,0.0,0.0,279.65,0.0,0.0,540.4,0.0,0.0,0.0,0.0,0.0,938.8199999999999,7.302013608039881
502,truck19,3,0.0,701.95,HGV,866.0727272727272,0.0,0.0,0.0,0.0,43.6,299.1727272727273,0.0,0.0,0.0,0.0,0.0,0.0,523.3,0.0,0.0,0.0,0.0,0.0,701.95,5.609009993200758
508,truck19,9,0.0,719.92,HGV,1877.8460227272726,0.0,0.0,0.0,84.30738636363635,165.3,0.0,529.5204545454545,1067.6181818181817,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.92,11.85806343129824
509,truck19,10,0.0,488.44,HGV,1210.6289772727273,648.4164772727273,0.0,0.0,0.0,0.0,0.0,0.0,562.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.44,11.267767355846724
511,truck19,12,0.0,638.36,HGV,1147.5022727272726,58.2,0.0,0.0,623.0999999999999,0.0,0.0,0.0,0.0,0.0,368.6085227272727,0.0,0.0,0.0,0.0,97.59375,0.0,0.0,0.0,638.36,8.171954080805074
512,truck19,13,0.0,496.53000000000003,HGV,1015.0278409090909,152.5221590909091,0.0,0.0,0.0,458.4005681818182,0.0,0.0,0.0,0.0,404.1051136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.53000000000003,9.293311415782346
513,truck19,14,0.0,373.03,HGV,1319.7534090909091,866.9909090909091,452.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.03,16.083740652317754
514,truck19,15,0.0,770.6,HGV,1590.0647727272726,358.4744318181818,0.0,0.0,0.0,0.0,0.0,0.0,1231.5903409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.6,9.38045362399134
515,truck19,16,0.0,975.77,HGV,2425.5329545454547,58.2,0.0,0.0,200.6,401.20000000000005,402.5715909090909,0.0,137.4,0.0,1165.9613636363636,0.0,0.0,59.6,0.0,0.0,0.0,0.0,0.0,975.77,11.300502279563366
516,truck19,17,0.0,286.51,HGV,660.9306818181818,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.9306818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.51,10.487069782230355
517,truck19,18,0.0,331.36,HGV,59.79034090909091,59.79034090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.36,0.8202929469562081
518,truck19,19,0.0,318.55,HGV,1211.5022727272726,372.3744318181818,0.0,0.0,0.0,523.9585227272727,0.0,0.0,0.0,0.0,315.1693181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.55,17.28958834413036
519,truck19,20,0.0,1195.9,HGV,1407.8227272727272,58.3,0.0,0.0,370.1,0.0,0.0,0.0,808.4,0.0,171.02272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.9,5.351692300549605
521,truck19,22,0.0,424.23,HGV,1068.2977272727273,58.998295454545456,0.0,0.0,0.0,120.3,311.8,0.0,0.0,0.0,362.39943181818177,0.0,0.0,214.8,0.0,0.0,0.0,0.0,0.0,424.23,11.447982497648146
522,truck19,23,0.0,385.05999999999995,HGV,1354.1948863636362,58.9,0.0,0.0,0.0,577.3,343.62102272727276,0.0,0.0,0.0,374.37386363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.05999999999995,15.987876774915245
523,truck19,24,0.0,351.15,HGV,1627.4625,58.5,0.0,0.0,0.0,952.9,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,436.0625,0.0,0.0,351.15,21.06960272426314
524,truck19,25,0.0,1062.99,HGV,1958.3892045454545,58.62556818181818,0.0,0.0,0.0,1123.4,299.1892045454546,0.0,0.0,0.0,477.1744318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.99,8.375444339920456
525,truck19,26,0.0,401.26,HGV,965.5227272727273,113.3125,0.0,0.0,0.0,181.3,207.9,0.0,0.0,0.0,111.98693181818182,0.0,0.0,351.02329545454546,0.0,0.0,0.0,0.0,0.0,401.26,10.938925422985779
528,truck19,29,0.0,953.0500000000001,HGV,1477.7113636363636,0.0,0.0,0.0,103.7,0.0,0.0,0.0,511.32045454545454,759.5909090909091,103.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0500000000001,7.048747550615011
529,truck19,30,0.0,727.16,HGV,1606.9636363636364,0.0,0.0,0.0,251.70000000000002,365.1852272727273,0.0,0.0,417.87045454545455,462.0,110.20795454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.16,10.0464840167726
530,truck19,31,0.0,361.53999999999996,HGV,1042.0642045454547,716.1625,0.0,0.0,0.0,19.601704545454545,0.0,0.0,0.0,0.0,306.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.53999999999996,13.10316330044268
531,truck19,32,0.0,568.21,HGV,1814.7386363636365,0.0,0.0,0.0,151.0,0.0,0.0,0.0,517.8000000000001,1087.6386363636364,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.21,14.519218541360349
532,truck19,33,0.0,577.66,HGV,1588.177840909091,0.0,0.0,0.0,213.5,489.3,0.0,0.0,434.0778409090909,0.0,451.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.66,12.49870062108924
533,truck19,34,0.0,708.4100000000001,HGV,1642.80625,58.35227272727273,0.0,0.0,0.0,536.5,335.8,0.0,0.0,0.0,657.7539772727273,0.0,0.0,54.4,0.0,0.0,0.0,0.0,0.0,708.4100000000001,10.542404913909317
536,truck19,37,0.0,352.61,HGV,1473.3329545454546,91.40738636363636,0.0,0.0,0.0,250.0,205.40568181818182,0.0,0.0,0.0,254.81988636363636,0.0,0.0,671.7,0.0,0.0,0.0,0.0,0.0,352.61,18.995219112701133
537,truck19,38,0.0,1107.87,HGV,2223.0,0.0,0.0,0.0,0.0,420.5,515.1,0.0,0.0,0.0,307.20000000000005,0.0,0.0,980.2,0.0,0.0,0.0,0.0,0.0,1107.87,9.12197105256032
538,truck19,39,0.0,712.96,HGV,1494.2125,54.7,0.0,0.0,0.0,0.0,227.41477272727272,0.0,0.0,0.0,0.0,0.0,0.0,1212.0977272727273,0.0,0.0,0.0,0.0,0.0,712.96,9.527637601162759
539,truck19,40,0.0,198.03,HGV,1242.9511363636364,641.0505681818181,0.0,0.0,0.0,510.7284090909091,0.0,0.0,0.0,0.0,91.17215909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.03,28.533897548408646
540,truck19,41,0.0,380.84999999999997,HGV,1364.6380681818182,860.9397727272727,0.0,0.0,0.0,204.3,0.0,0.0,0.0,0.0,299.39829545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.84999999999997,16.289267363478228
541,truck19,42,0.0,284.38,HGV,1208.9488636363637,1208.9488636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.38,19.326219633900546
544,truck19,45,0.0,1078.73,HGV,1836.7443181818182,0.0,0.0,0.0,0.0,0.0,226.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1609.9443181818183,0.0,0.0,0.0,0.0,0.0,1078.73,7.740588448864111
545,truck19,46,0.0,303.43,HGV,1811.578409090909,226.25681818181818,0.0,0.0,0.0,608.4789772727272,248.5,0.0,0.0,0.0,532.5426136363636,0.0,0.0,195.8,0.0,0.0,0.0,0.0,0.0,303.43,27.14167514676891
546,truck19,47,0.0,1167.0700000000002,HGV,1333.5,0.0,0.0,0.0,0.0,220.7,221.9,0.0,0.0,0.0,126.4,0.0,0.0,764.5,0.0,0.0,0.0,0.0,0.0,1167.0700000000002,5.194385096866512
547,truck19,48,0.0,553.54,HGV,1532.4994318181818,293.39829545454546,0.0,0.0,0.0,424.1,207.5,0.0,209.30113636363637,0.0,192.4,0.0,0.0,205.8,0.0,0.0,0.0,0.0,0.0,553.54,12.58604679335607
549,truck19,50,0.0,385.23,HGV,1230.0306818181818,112.72954545454544,0.0,0.0,331.4,0.0,0.0,0.0,640.9085227272727,0.0,144.99261363636361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.23,14.51556260495501
552,truck2,2,588.8,0.0,HGV,1123.2136363636364,1123.2136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.8,8.672266100775076
553,truck2,3,628.59,0.0,HGV,1265.6767045454546,1265.6767045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.59,9.15362988556459
554,truck2,4,261.47,0.0,HGV,632.6835227272727,632.6835227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.47,11.000253320974593
555,truck2,5,588.81,0.0,HGV,1512.8443181818182,1512.8443181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.81,11.680383190576219
556,truck2,6,915.9300000000001,0.0,HGV,1423.0204545454546,1423.0204545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.9300000000001,7.0629622986522405
557,truck2,7,591.5999999999999,0.0,HGV,1677.7323863636364,1677.7323863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5999999999999,12.892363800412214
558,truck2,8,586.77,0.0,HGV,1234.6011363636364,1234.6011363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.77,9.565260459824744
559,truck2,9,554.0999999999999,0.0,HGV,1596.1698863636364,1596.1698863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0999999999999,13.095708281355108
560,truck2,10,728.02,0.0,HGV,1380.8727272727272,1380.8727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.02,8.622801154813429
561,truck2,11,764.8199999999999,0.0,HGV,1721.6710227272727,1721.6710227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.8199999999999,10.233612379004509
562,truck2,12,895.81,0.0,HGV,1736.0136363636364,1736.0136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.81,8.809986751807152
563,truck2,13,232.26,0.0,HGV,1221.9505681818182,1221.9505681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.26,23.917580549839332
564,truck2,14,668.79,0.0,HGV,721.3102272727273,721.3102272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.79,4.903095457620887
565,truck2,15,307.43,0.0,HGV,1281.7511363636363,1281.7511363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.43,18.953765161211866
566,truck2,16,542.97,0.0,HGV,1345.209659090909,1345.209659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.97,11.26295040075251
567,truck2,17,606.78,0.0,HGV,1355.6744318181818,1355.6744318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.78,10.156923395208015
568,truck2,18,732.8299999999999,50.3,HGV,1753.9869318181818,1753.9869318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.1299999999999,10.181939717376833
569,truck2,19,629.91,0.0,HGV,814.0289772727273,814.0289772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.91,5.874885290422081
570,truck2,20,239.5,0.0,HGV,912.55,912.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.5,17.321646887265135
571,truck2,21,634.25,0.0,HGV,1528.41875,1528.41875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.25,10.955189901754041
572,truck2,22,506.03,0.0,HGV,995.4369318181818,995.4369318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.03,8.942841099083688
573,truck2,23,555.8199999999999,0.0,HGV,1351.3244318181817,1351.3244318181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.8199999999999,11.052575449325895
574,truck2,24,670.33,0.0,HGV,1829.7761363636362,1829.7761363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.33,12.40930138254496
575,truck2,25,571.97,0.0,HGV,937.4386363636363,937.4386363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.97,7.450881008420657
576,truck2,26,318.57,0.0,HGV,628.5744318181818,628.5744318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.57,8.969946758151485
582,truck2,37,286.01,0.0,HGV,330.56704545454545,330.56704545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.01,5.254318169541116
583,truck2,38,617.12,0.0,HGV,1775.565340909091,1775.565340909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.12,13.079919368442782
585,truck2,40,513.32,0.0,HGV,905.3232954545454,905.3232954545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.32,8.017768994453663
588,truck20,1,165.09,100.01,RIGID,926.75,926.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.1,15.892451556016598
589,truck20,2,332.87,150.0,RIGID,1181.8494318181818,1181.8494318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.87,11.126791648879239
590,truck20,3,328.86,210.0,RIGID,1393.9056818181818,1393.9056818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.86,11.759679102284116
591,truck20,4,533.15,150.01,RIGID,1336.2176136363637,1336.2176136363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.16,8.891863591510242
592,truck20,5,335.18,0.0,RIGID,896.0875,896.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.18,12.153751485395908
594,truck20,7,235.16,0.0,RIGID,955.9051136363637,955.9051136363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.16,18.47946367601266
595,truck20,8,855.81,0.0,RIGID,1710.8232954545456,1710.8232954545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.81,9.087947880058607
596,truck20,9,455.4,0.0,RIGID,1232.1261363636363,1232.1261363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.4,12.299860138913843
597,truck20,10,330.97,0.0,RIGID,1133.6204545454545,1133.6204545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.97,15.571020371044341
598,truck20,11,240.63,200.0,RIGID,964.1886363636364,964.1886363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.63,9.947775498459851
599,truck20,12,496.14,0.0,RIGID,1311.675,1311.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.14,12.01877010672391
600,truck20,13,230.3,160.0,RIGID,1412.8147727272728,1412.8147727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.3,16.456016167429485
601,truck20,14,125.13,315.0,RIGID,1224.5318181818182,1224.5318181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.13,12.648153621244138
602,truck20,15,443.22,420.03,RIGID,1887.052840909091,1887.052840909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.25,9.937691340316722
603,truck20,16,275.21000000000004,175.01,RIGID,1615.95625,1615.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.22,16.317095083653548
604,truck20,17,238.16,165.13,RIGID,1220.771590909091,1220.771590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.28999999999996,13.761158277457687
605,truck20,18,430.24,0.0,RIGID,1173.1505681818182,1173.1505681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.24,12.395983791617894
606,truck20,19,530.42,0.0,RIGID,1199.9767045454546,1199.9767045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.42,10.284684017885914
607,truck20,20,445.98,140.01,RIGID,1548.421590909091,1548.421590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.99,12.012600744408454
608,truck20,21,570.06,0.0,RIGID,1017.7130681818181,1017.7130681818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.06,8.116014458356458
610,truck20,23,320.02,150.07,RIGID,1267.8392045454545,1267.8392045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.09,12.260867343257772
611,truck20,24,411.03,0.0,RIGID,1037.0357954545455,1037.0357954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.03,11.469863658024854
612,truck20,25,600.27,0.0,RIGID,1475.0727272727272,1475.0727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.27,11.171328526708438
613,truck20,26,420.07,170.05,RIGID,1652.8931818181818,1652.8931818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.12,12.733344345102385
614,truck20,27,431.13,0.0,RIGID,1105.9892045454546,1105.9892045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.13,11.662205049270629
615,truck20,28,365.53,0.0,RIGID,917.1420454545455,917.1420454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.53,11.406479034334954
616,truck20,29,438.39,0.0,RIGID,905.54375,905.54375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.39,9.390459149244966
617,truck20,30,413.22,0.0,RIGID,838.5619318181818,838.5619318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.22,9.225540904649627
618,truck20,31,523.5799999999999,0.0,RIGID,1022.8613636363636,1022.8613636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.5799999999999,8.881202140291144
619,truck20,32,326.52,50.1,RIGID,1200.5477272727273,1200.5477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.62,14.491524660074539
620,truck20,33,286.21,0.0,RIGID,683.0755681818182,683.0755681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.21,10.849806120525777
621,truck20,34,398.66999999999996,0.0,RIGID,1056.4579545454546,1056.4579545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.66999999999996,12.046938426717702
622,truck20,35,184.31,192.12,RIGID,1087.8204545454546,1087.8204545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.43,13.137448370758298
623,truck20,36,300.98,0.0,RIGID,733.8903409090909,733.8903409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.98,11.084894477717487
624,truck20,37,318.32000000000005,0.0,RIGID,721.8965909090908,721.8965909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.32000000000005,10.309772785140451
625,truck20,38,296.57,0.0,RIGID,717.5255681818182,717.5255681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.57,10.998873150540117
626,truck20,39,371.76,0.0,RIGID,895.5801136363636,895.5801136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.76,10.95165644179346
627,truck20,40,386.0,0.0,RIGID,1317.2193181818182,1317.2193181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,15.51346520775436
628,truck20,41,345.3,100.0,RIGID,1220.740340909091,1220.740340909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.3,12.462599273306557
629,truck20,42,553.6700000000001,0.0,RIGID,866.0482954545455,866.0482954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.6700000000001,7.110974940818457
